"ClassName","Class","Parameter","ParameterLong","ParameterDescription","Phase","PhaseSpecific","StatCategory","Estimate","se","p"
"Jumper",9,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Means",-0.557589551829253,0.0354172076308731,7.61573312772362e-56
"Center",4,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Means",1.37208016272297,0.0842177852226419,1.12402103478889e-59
"Double-Double",2,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Means",1.4671609599889,0.126437523135844,3.93987737956231e-31
"Anywhere",7,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Means",-0.606762771689428,0.0394458731848667,2.15629003623759e-53
"Anywhere",7,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Variances",0.247295197807445,0.00948895324576648,9.9975328180254e-150
"Defender",1,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Variances",0.247295197807445,0.00948895324576648,9.9975328180254e-150
"Big Jump",5,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Means",0.513982724402065,0.0421118325712976,2.91643410326403e-34
"Pass First",6,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Variances",0.247295197807445,0.00948895324576648,9.9975328180254e-150
"Double-Double",2,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Variances",0.247295197807445,0.00948895324576648,9.9975328180254e-150
"Defender",1,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Means",-0.129965282909539,0.0552786723865193,0.0187183700674408
"Painter",3,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Variances",0.247295197807445,0.00948895324576648,9.9975328180254e-150
"Triple-Double",10,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Means",0.274603466741802,0.149252924392062,0.0657897962184766
"Center",4,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Variances",0.247295197807445,0.00948895324576648,9.9975328180254e-150
"Big Jump",5,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Variances",0.247295197807445,0.00948895324576648,9.9975328180254e-150
"Painter",3,"REB_CHANCES","Chances at Easy Rebound","Number of times player was closest to ball during a rebound per 36 minutes","Both","Rebounding","Means",1.48570624263786,0.0391317303087349,0
"Triple-Double",10,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Variances",0.211684042234662,0.0166673796031896,5.87536898892984e-37
"Center",4,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Means",-0.667903350311076,0.0240264639195981,4.50335647489512e-170
"Pass First",6,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Means",-0.540115042245826,0.00783635657838594,0
"Big Jump",5,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Means",0.523664267738558,0.0825241749026193,2.21580045091942e-10
"Anywhere",7,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Variances",0.211684042234662,0.0166673796031896,5.87536898892984e-37
"Triple-Double",10,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Means",-0.49647083370808,0.114536689832539,1.46024829986485e-05
"Center",4,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Variances",0.211684042234662,0.0166673796031896,5.87536898892984e-37
"Big Jump",5,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Variances",0.211684042234662,0.0166673796031896,5.87536898892984e-37
"Defender",1,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Means",-0.405319484533222,0.0308002039894398,1.49805100280344e-39
"Jumper",9,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Means",-0.511631647110449,0.0125955518433521,0
"Defender",1,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Variances",0.211684042234662,0.0166673796031896,5.87536898892984e-37
"Double-Double",2,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Means",1.2514231215395,0.156676986118791,1.37947362954341e-15
"Pass First",6,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Variances",0.211684042234662,0.0166673796031896,5.87536898892984e-37
"Painter",3,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Means",2.04126032227185,0.0508260185969121,0
"Jumper",9,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Variances",0.211684042234662,0.0166673796031896,5.87536898892984e-37
"Double-Double",2,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Variances",0.211684042234662,0.0166673796031896,5.87536898892984e-37
"Anywhere",7,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Means",-0.513868102132617,0.0161503769998976,3.68244844302246e-222
"Moneyball",8,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Variances",0.211684042234662,0.0166673796031896,5.87536898892984e-37
"Painter",3,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Variances",0.211684042234662,0.0166673796031896,5.87536898892984e-37
"Moneyball",8,"SCREEN_ASSISTS","Screen Assists","Screens that lead to made FG by teammate per 36 minutes","Offense","Movement","Means",-0.449779943047759,0.015464665835906,5.66095850562577e-186
"Center",4,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Means",-0.716497563012702,0.056028501552693,1.91111339565872e-37
"Pass First",6,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Means",1.02948199588584,0.0603793003509826,3.48058259276387e-65
"Pass First",6,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Variances",0.489359824581212,0.0202298529058124,2.83594316045133e-129
"Triple-Double",10,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Means",1.79454029762488,0.191302627640092,6.55760229826153e-21
"Big Jump",5,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Means",-0.464769839472385,0.0400276481286129,3.61420528286945e-31
"Big Jump",5,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Variances",0.489359824581212,0.0202298529058124,2.83594316045133e-129
"Anywhere",7,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Variances",0.489359824581212,0.0202298529058124,2.83594316045133e-129
"Jumper",9,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Means",0.189992790459599,0.0450924261856775,2.51546044317514e-05
"Triple-Double",10,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Variances",0.489359824581212,0.0202298529058124,2.83594316045133e-129
"Painter",3,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Variances",0.489359824581212,0.0202298529058124,2.83594316045133e-129
"Center",4,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Variances",0.489359824581212,0.0202298529058124,2.83594316045133e-129
"Painter",3,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Means",-0.682030263754267,0.0360740073648814,1.00987812528633e-79
"Defender",1,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Means",-0.452190058724195,0.0582264860716636,8.0968783561333e-15
"Double-Double",2,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Means",-0.316655129081663,0.0710563842160953,8.33504141663289e-06
"Double-Double",2,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Variances",0.489359824581212,0.0202298529058124,2.83594316045133e-129
"Anywhere",7,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Means",1.55407006958476,0.0741943129515414,2.04301168066501e-97
"Jumper",9,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Variances",0.489359824581212,0.0202298529058124,2.83594316045133e-129
"Defender",1,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Variances",0.489359824581212,0.0202298529058124,2.83594316045133e-129
"Moneyball",8,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Means",-0.343277568563006,0.0359054575912685,1.17080672994677e-21
"Moneyball",8,"SECONDARY_AST","Secondary Assists","Passes to teammate who earned an assist per 36 minutes","Offense","Passing","Variances",0.489359824581212,0.0202298529058124,2.83594316045133e-129
"Jumper",9,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Variances",0.887875602096952,0.0313826222190046,4.34108244713686e-176
"Painter",3,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Means",-0.275055963926762,0.0660319703562309,3.10675225554523e-05
"Center",4,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Means",-0.339089058152161,0.0820201561726534,3.56168075604555e-05
"Defender",1,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Variances",0.887875602096952,0.0313826222190046,4.34108244713686e-176
"Double-Double",2,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Means",-0.251173263318808,0.0824828052857144,0.00232557268546382
"Double-Double",2,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Variances",0.887875602096952,0.0313826222190046,4.34108244713686e-176
"Triple-Double",10,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Variances",0.887875602096952,0.0313826222190046,4.34108244713686e-176
"Moneyball",8,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Means",-0.177721202994967,0.0498850591114637,0.000367180570561954
"Triple-Double",10,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Means",1.05876325605423,0.173750020390564,1.10398792572782e-09
"Defender",1,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Means",0.330113479077557,0.0829612488137383,6.91683170518595e-05
"Big Jump",5,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Means",-0.468905523499787,0.0532044383984764,1.2153831074268e-18
"Big Jump",5,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Variances",0.887875602096952,0.0313826222190046,4.34108244713686e-176
"Jumper",9,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Means",-0.00269740340564996,0.0516302950851499,0.958333806715902
"Moneyball",8,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Variances",0.887875602096952,0.0313826222190046,4.34108244713686e-176
"Center",4,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Variances",0.887875602096952,0.0313826222190046,4.34108244713686e-176
"Pass First",6,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Variances",0.887875602096952,0.0313826222190046,4.34108244713686e-176
"Anywhere",7,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Variances",0.887875602096952,0.0313826222190046,4.34108244713686e-176
"Painter",3,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Variances",0.887875602096952,0.0313826222190046,4.34108244713686e-176
"Pass First",6,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Means",0.482941951206219,0.0607326933578558,1.83632282338011e-15
"Anywhere",7,"STL","Steals","Steals per 36 minutes","Defense","Hustle","Means",0.410757062579199,0.0750592843350477,4.43893331436793e-08
"Triple-Double",10,"SU_PTS","Points from Spot Up Jumpers","Points per 36 minutes from spot up shooting","Offense","Shooting","Variances",0.601917570121906,0.0220156253580186,1.40183336084406e-164
"Moneyball",8,"SU_PTS","Points from Spot Up Jumpers","Points per 36 minutes from spot up shooting","Offense","Shooting","Means",0.6540961816462,0.0613209059796898,1.45595371375058e-26
"Defender",1,"SU_PTS","Points from Spot Up Jumpers","Points per 36 minutes from spot up shooting","Offense","Shooting","Variances",0.601917570121906,0.0220156253580186,1.40183336084406e-164
"Anywhere",7,"SU_PTS","Points from Spot Up Jumpers","Points per 36 minutes from spot up shooting","Offense","Shooting","Means",-0.0826603978504511,0.0410939933389339,0.0442731062039662
"Defender",1,"SU_PTS","Points from Spot Up Jumpers","Points per 36 minutes from spot up shooting","Offense","Shooting","Means",-0.0773074477172404,0.0827179638875069,0.3499992241092
"Jumper",9,"SU_PTS","Points from Spot Up Jumpers","Points per 36 minutes from spot up shooting","Offense","Shooting","Means",0.586110072785822,0.0468559214591404,6.68490584714978e-36
"Big Jump",5,"SU_PTS","Points from Spot Up Jumpers","Points per 36 minutes from spot up shooting","Offense","Shooting","Variances",0.601917570121906,0.0220156253580186,1.40183336084406e-164
